# Time (month),FSNS (W/m2),FSDSC (W/m2),FLDS (W/m2),FLNTC (W/m2),FLNT (W/m2),FLUT (W/m2),FSNTOA (W/m2),FSNT (W/m2),TS (K),SOLIN (W/m2),FLNS (W/m2),FSNTC (W/m2),FSDS (W/m2),FSNSC (W/m2),FLUTC (W/m2)
2.287000000000000000e+03,1.560164914409405981e+02,2.388975630468661393e+02,3.486465535038507255e+02,2.635181870238578767e+02,2.393070842922764427e+02,2.406107682797306211e+02,2.351631840762896388e+02,2.317563429656989058e+02,2.890569647013352323e+02,3.345752306768507651e+02,5.438766125112323380e+01,2.848478693471286647e+02,1.752259239972029548e+02,2.139077990117172021e+02,2.648218711541204016e+02
2.288000000000000000e+03,1.622695957830727025e+02,2.455216561768508541e+02,3.444690209791834263e+02,2.620410629099496305e+02,2.383110073491577907e+02,2.396232549836979899e+02,2.410150437420987259e+02,2.375424973841558369e+02,2.884860520129422525e+02,3.402668183692346702e+02,5.541915997877671174e+01,2.896994656301034183e+02,1.827992167948381166e+02,2.195493751886431824e+02,2.633533103694417150e+02
2.289000000000000000e+03,1.649359382227090691e+02,2.529059759345517477e+02,3.389780351571127426e+02,2.599042424496207104e+02,2.360306624368439827e+02,2.373574962109387911e+02,2.428842755642055806e+02,2.393731068661043651e+02,2.874142204304417305e+02,3.461481609428505521e+02,5.522674240899299747e+01,2.916591149093450781e+02,1.896982907085767920e+02,2.226395965292080064e+02,2.612310762709657865e+02
2.290000000000000000e+03,1.658248881119073701e+02,2.581345339540829400e+02,3.347377381443438935e+02,2.576906973384454886e+02,2.334904055117195583e+02,2.348444802703785399e+02,2.436581609790143261e+02,2.401369137765625510e+02,2.863681357951971904e+02,3.505524512444648622e+02,5.447399780327517504e+01,2.923615359154762245e+02,1.946572723070511586e+02,2.235993722164031112e+02,2.590447721562037486e+02
2.291000000000000000e+03,1.662862482449444599e+02,2.594671012325612764e+02,3.306257466959385170e+02,2.561302674483846999e+02,2.321178965231186737e+02,2.334862454297331738e+02,2.440228576261505964e+02,2.405031957873869999e+02,2.852978649683914227e+02,3.521020633773682107e+02,5.400236439568922009e+01,2.929052596899943524e+02,1.961458535685945890e+02,2.241062688419694382e+02,2.574986164122316268e+02
2.292000000000000000e+03,1.673322263610167511e+02,2.571900520072560425e+02,3.306854403491199719e+02,2.561682246583324059e+02,2.330899755874896186e+02,2.344579169099304181e+02,2.451402877954097903e+02,2.416179520575174990e+02,2.852809412833200895e+02,3.502502630993002981e+02,5.419614679589643202e+01,2.937741865808487773e+02,1.944583422260248255e+02,2.248704852100850076e+02,2.575361657859831439e+02
2.293000000000000000e+03,1.653061229439012720e+02,2.524031528976674679e+02,3.327838333403455522e+02,2.570235292850363749e+02,2.332688822217721452e+02,2.346140791294111807e+02,2.430535738941663908e+02,2.395500493129401605e+02,2.856630450272339772e+02,3.458487839421814556e+02,5.396370062855947225e+01,2.918021878803828031e+02,1.895525122237844755e+02,2.228458057148531282e+02,2.583687262049657534e+02
2.294000000000000000e+03,1.637935650831386454e+02,2.473534442423828636e+02,3.345711841661113795e+02,2.579758743864090320e+02,2.338622546794708796e+02,2.351812787468998067e+02,2.406939863410161138e+02,2.372430670049059813e+02,2.863292578854680528e+02,3.401270852817171999e+02,5.546822698802947826e+01,2.866547379759342107e+02,1.877687993657980883e+02,2.180843053781652827e+02,2.592948983428384508e+02
2.295000000000000000e+03,1.586968617994942861e+02,2.419688608911652921e+02,3.389465004144818181e+02,2.592020490706651685e+02,2.341492447728590207e+02,2.354484510113248348e+02,2.355403766758808786e+02,2.321639969038579636e+02,2.873751969163218405e+02,3.344575944681887449e+02,5.572186902239878492e+01,2.795536902129752548e+02,1.843117013589799740e+02,2.106956519125979241e+02,2.605012552267119190e+02
2.296000000000000000e+03,1.547666472958677844e+02,2.389318882719988721e+02,3.428099185265376150e+02,2.605494541592729547e+02,2.345057793402400250e+02,2.357940666102790033e+02,2.311948412062152158e+02,2.278918664063997994e+02,2.882897960164942788e+02,3.304511018451315181e+02,5.606049173662806595e+01,2.745266282410726149e+02,1.819821499755917387e+02,2.058137830675615589e+02,2.618377414278509150e+02
2.297000000000000000e+03,1.514330357275416361e+02,2.350836208030445391e+02,3.469600026827409351e+02,2.621621792523707768e+02,2.361657276269433225e+02,2.374478705027336787e+02,2.296075540403809043e+02,2.263292299585938849e+02,2.889536788731363686e+02,3.290112799040467735e+02,5.533032594396636483e+01,2.749442085007226524e+02,1.761342459923306478e+02,2.045078097341578029e+02,2.634443221740056629e+02
2.298000000000000000e+03,1.513678415252150558e+02,2.343712138200842219e+02,3.500920035216805672e+02,2.639046316296387431e+02,2.390371693673440632e+02,2.403281080951988145e+02,2.309613770127120063e+02,2.276358988676900594e+02,2.893352196854570479e+02,3.304680509141599600e+02,5.423888921067558044e+01,2.795369172792410382e+02,1.718143692450149729e+02,2.080071081314475236e+02,2.651955705005287882e+02
2.299000000000000000e+03,1.553194396254865808e+02,2.389049599387390970e+02,3.490896254919642843e+02,2.630665709509253247e+02,2.385913936170368004e+02,2.398985638193827867e+02,2.345376538082127809e+02,2.311298795321989701e+02,2.890671112621092220e+02,3.345752306768507651e+02,5.380437223647391676e+01,2.850953865547783153e+02,1.742181026583394043e+02,2.141324948361419729e+02,2.643737411255581833e+02
2.300000000000000000e+03,1.608358074354703433e+02,2.452668888623102816e+02,3.440390354375876427e+02,2.617692475047639391e+02,2.373595111234026547e+02,2.386751331514464312e+02,2.394245606276661533e+02,2.359503603822644493e+02,2.883207956183624106e+02,3.402668183692346702e+02,5.497383685892351224e+01,2.895629113826209959e+02,1.810017264236644792e+02,2.194291911043142704e+02,2.630848696255684445e+02
2.301000000000000000e+03,1.643481100557440016e+02,2.519137227629003633e+02,3.381614929795942430e+02,2.598950567483794885e+02,2.366978332131483569e+02,2.380205900315097267e+02,2.427041613460466181e+02,2.391932702964433020e+02,2.872977383078482490e+02,3.461481609428505521e+02,5.557696308070610058e+01,2.910788315295778830e+02,1.893217947919063135e+02,2.215751406753856543e+02,2.612178135059986062e+02
2.302000000000000000e+03,1.650970151252471396e+02,2.574846661043821996e+02,3.337288799635068699e+02,2.578411956262269200e+02,2.338428306085016573e+02,2.351946337360436985e+02,2.431729984683569228e+02,2.396511289286660258e+02,2.863203105435931093e+02,3.505524512444648622e+02,5.497064915340632041e+01,2.918978994581422626e+02,1.941522970160276884e+02,2.228894363092177855e+02,2.591929987702993685e+02
2.303000000000000000e+03,1.653020287734766214e+02,2.585097588805016926e+02,3.315227068977843032e+02,2.565633651510280515e+02,2.331697866101087584e+02,2.345415313655543059e+02,2.438484423596224815e+02,2.403282124552582673e+02,2.855806999224574270e+02,3.521020633773682107e+02,5.377286714444115745e+01,2.928799786492120916e+02,1.946112719804332301e+02,2.234394314793290164e+02,2.579351099182996450e+02
2.304000000000000000e+03,1.667887199192224159e+02,2.564204969847019697e+02,3.307113083385596610e+02,2.563466873898151448e+02,2.332220294196718555e+02,2.345916631404823534e+02,2.449765983671355514e+02,2.414538299895475291e+02,2.853364304639658258e+02,3.502502630993002981e+02,5.395531488382142271e+01,2.939818904296222399e+02,1.931526207247943603e+02,2.247585913262191468e+02,2.577163210526196622e+02
2.305000000000000000e+03,1.659714286690859240e+02,2.521379453770473162e+02,3.314132475468304051e+02,2.568971471972639051e+02,2.337405130025140068e+02,2.350911659814964310e+02,2.436673365806722416e+02,2.401639256347856417e+02,2.855657068309182023e+02,3.458487839421814556e+02,5.476120720764095040e+01,2.919760217230537478e+02,1.899984272225297559e+02,2.230822066681586193e+02,2.582478000924397747e+02
2.306000000000000000e+03,1.629542659542063348e+02,2.473780889291568315e+02,3.344897340351121784e+02,2.574347988899751272e+02,2.335784203326751367e+02,2.348974272049805450e+02,2.399326708008812261e+02,2.364812722047086311e+02,2.862421150444484397e+02,3.401270852817171999e+02,5.492424276187367127e+01,2.866805661724700940e+02,1.867523240010986854e+02,2.182185098721073757e+02,2.587538057143952415e+02
2.307000000000000000e+03,1.600368799381811300e+02,2.426286608971110184e+02,3.376481853859193620e+02,2.590201868306649544e+02,2.337281130005015370e+02,2.350242667165988451e+02,2.362314017287642116e+02,2.328556234768630304e+02,2.873013880133070188e+02,3.344575944681887449e+02,5.647447033007328088e+01,2.798669694246348740e+02,1.855845104811613453e+02,2.115210642216241013e+02,2.603163403860816061e+02
2.308000000000000000e+03,1.549848727721804664e+02,2.389245113627210912e+02,3.410804057716927105e+02,2.603953876977500386e+02,2.347566614074458471e+02,2.360426566264888777e+02,2.313274184893129473e+02,2.280240367984816316e+02,2.880849222210849803e+02,3.304511018451315181e+02,5.658480518270449267e+01,2.744394537423603992e+02,1.823509493205761203e+02,2.058609351426848662e+02,2.616813829245243710e+02
2.309000000000000000e+03,1.509034820961429091e+02,2.355182352551438498e+02,3.456740233355635610e+02,2.618293412630121679e+02,2.358119615256045165e+02,2.370955093351190044e+02,2.289113772557262791e+02,2.256322931727924299e+02,2.887714441518778017e+02,3.290112799040467735e+02,5.547719922729177711e+01,2.745288254860897723e+02,1.759231609797561191e+02,2.044635411991546334e+02,2.631128890663947573e+02
2.310000000000000000e+03,1.524649017158418189e+02,2.352101213883655930e+02,3.486206027716650624e+02,2.631582429274604920e+02,2.379373313523323930e+02,2.392262981778152948e+02,2.313912533676250121e+02,2.280667299846157334e+02,2.891412349013542666e+02,3.304680509141599600e+02,5.479336657986910808e+01,2.791068884409713178e+02,1.737708332307751675e+02,2.080596857731285638e+02,2.644472096687405838e+02
2.311000000000000000e+03,1.549567360521761827e+02,2.386690388928419111e+02,3.484800084975398136e+02,2.631834329603898368e+02,2.378879452429194430e+02,2.391901295179264366e+02,2.341150610711599995e+02,2.307072965272094507e+02,2.889861748060563400e+02,3.345752306768507651e+02,5.399144340556496502e+01,2.846679991734933992e+02,1.741004825153170259e+02,2.136502159053729315e+02,2.644856170452494553e+02
2.312000000000000000e+03,1.620247316602845444e+02,2.462531007773738168e+02,3.435096586410730879e+02,2.614738834522074740e+02,2.374459996839208600e+02,2.387649938800414304e+02,2.400842428553471848e+02,2.366102013544987699e+02,2.882089402074853410e+02,3.402668183692346702e+02,5.499798991797256775e+01,2.896776287725046473e+02,1.824183765817480776e+02,2.201644991501656534e+02,2.627928779589053079e+02
2.313000000000000000e+03,1.655056988005285348e+02,2.532565388584010009e+02,3.374765642478211021e+02,2.594059697793884425e+02,2.356518240824356667e+02,2.369854427460327599e+02,2.432031688088092380e+02,2.396919688643924360e+02,2.872557024497368729e+02,3.461481609428505521e+02,5.581063821136685732e+01,2.916179340509613667e+02,1.903284655770020208e+02,2.228505162214879647e+02,2.607395885388293095e+02
2.314000000000000000e+03,1.648683589085663925e+02,2.578828678323298504e+02,3.327304952363329562e+02,2.576607460247086578e+02,2.340068245472098738e+02,2.353594412718727256e+02,2.426856376531524120e+02,2.391631969634733537e+02,2.861597757793354049e+02,3.505524512444648622e+02,5.508954029500964111e+01,2.915346864069674666e+02,1.943580753392399174e+02,2.228817626707510158e+02,2.590133627727005887e+02
2.315000000000000000e+03,1.652721241134334775e+02,2.591215531067970232e+02,3.295140937255419544e+02,2.562273759226020502e+02,2.326497611605815052e+02,2.340243974262456561e+02,2.434405380200096545e+02,2.399198120068410276e+02,2.852423561927028004e+02,3.521020633773682107e+02,5.419945810085052784e+01,2.925123288557941237e+02,1.952528878775872272e+02,2.234602813035050701e+02,2.576020121275972201e+02
2.316000000000000000e+03,1.662639477079707717e+02,2.566938061208169302e+02,3.285946733244520601e+02,2.560414771854183869e+02,2.332523336368870730e+02,2.346201414156016654e+02,2.444045966726075108e+02,2.408821730372536081e+02,2.850509567140347258e+02,3.502502630993002981e+02,5.457394832817973906e+01,2.936037599766142989e+02,1.930825658135427432e+02,2.245122517825245154e+02,2.574092851057045550e+02
2.317000000000000000e+03,1.659661366654449068e+02,2.526856833880276270e+02,3.301744509428966126e+02,2.566043365802480025e+02,2.332436803907216643e+02,2.345932725395964269e+02,2.433156607316872169e+02,2.398110360250154542e+02,2.855096670913766275e+02,3.458487839421814556e+02,5.541947797178753632e+01,2.918170095403439745e+02,1.901585714839565924e+02,2.232915221537840580e+02,2.579539287529825629e+02
2.318000000000000000e+03,1.639754688759029193e+02,2.483493921752166784e+02,3.326302250268553848e+02,2.571907034147754985e+02,2.328447469540722352e+02,2.341710980056291476e+02,2.402149997036938203e+02,2.367630916142053366e+02,2.860735560015015153e+02,3.401270852817171999e+02,5.596851877909463724e+01,2.865495416325453562e+02,1.881744953053255358e+02,2.187099693546643664e+02,2.585170545426884132e+02
2.319000000000000000e+03,1.597455125388803765e+02,2.433254024974146716e+02,3.372362338911330539e+02,2.587466236878419750e+02,2.336744752416969106e+02,2.349749604913841949e+02,2.356669213297962244e+02,2.322901986083107033e+02,2.871518001237405429e+02,3.344575944681887449e+02,5.600686600465297005e+01,2.797917378512002529e+02,1.853265193181931920e+02,2.118690869836793240e+02,2.600471088147741625e+02
2.320000000000000000e+03,1.557113821629868653e+02,2.395638739498183440e+02,3.400302333318230126e+02,2.600914729155314262e+02,2.345022494470911738e+02,2.357887575535073381e+02,2.316206754755048678e+02,2.283173558798153806e+02,2.879366751984476878e+02,3.304511018451315181e+02,5.682126252950127565e+01,2.745748706542173636e+02,1.830381479920293657e+02,2.064283438480512132e+02,2.613779811415581662e+02
2.321000000000000000e+03,1.527856504173030601e+02,2.358738745072386678e+02,3.442057034152361439e+02,2.617713948209293449e+02,2.356598014179160430e+02,2.369415491547889587e+02,2.303710248876623155e+02,2.270928930554653675e+02,2.886699170071374283e+02,3.290112799040467735e+02,5.650327999038195514e+01,2.747249283489912841e+02,1.778978991356579797e+02,2.048568033896900431e+02,2.630531428214949869e+02
2.322000000000000000e+03,1.523256307722463418e+02,2.349667099165180275e+02,3.480340339678822943e+02,2.629074034981983345e+02,2.376072436752038755e+02,2.388980966372096475e+02,2.313876404849810058e+02,2.280621265084814695e+02,2.890037012042616311e+02,3.304680509141599600e+02,5.459035911149817366e+01,2.794741073514704226e+02,1.730451874147635749e+02,2.082689827865310974e+02,2.641982565238107554e+02
2.323000000000000000e+03,1.558879767421340148e+02,2.393328081520552928e+02,3.477055632545794310e+02,2.628990442800038636e+02,2.379307567093530054e+02,2.392361054848341553e+02,2.346588324274778472e+02,2.312509819020896202e+02,2.888928585251327377e+02,3.345752306768507651e+02,5.434892302679967457e+01,2.850259823335993019e+02,1.749418546588944707e+02,2.144062132557749862e+02,2.642043928207170893e+02
2.324000000000000000e+03,1.621497630240089336e+02,2.459509401870967906e+02,3.428435125989541916e+02,2.617794047414774354e+02,2.381916912226406566e+02,2.395072685697537622e+02,2.403013007082969636e+02,2.368276371411551793e+02,2.882047854579085424e+02,3.402668183692346702e+02,5.547312214537245012e+01,2.895219559263299516e+02,1.825592719929357202e+02,2.198695544415736833e+02,2.630949821941493383e+02
2.325000000000000000e+03,1.648654865383528261e+02,2.523160144836506902e+02,3.375077199851533010e+02,2.591532618105114238e+02,2.352404035805366220e+02,2.365685253520354081e+02,2.429233389608575351e+02,2.394119807874822925e+02,2.871746072412057060e+02,3.461481609428505521e+02,5.541086185428024180e+01,2.912628085048365847e+02,1.896475337353474515e+02,2.220294455427915068e+02,2.604813836968802434e+02
2.326000000000000000e+03,1.658666869637042680e+02,2.579580142575684363e+02,3.327642445051882305e+02,2.575481202261532303e+02,2.335245403179827974e+02,2.348767166208199910e+02,2.435003548213695410e+02,2.399784909671600417e+02,2.862197314454484172e+02,3.505524512444648622e+02,5.534406556180184822e+01,2.917570925325414919e+02,1.951262733439910448e+02,2.231297179189732844e+02,2.589002965302548205e+02
2.327000000000000000e+03,1.666360125549416580e+02,2.597393317807353128e+02,3.300611885305233386e+02,2.564943285313987644e+02,2.324951830509145054e+02,2.338666762070594984e+02,2.442589976797998759e+02,2.407388831468575461e+02,2.854783814580503645e+02,3.521020633773682107e+02,5.487584360487741719e+01,2.930228486027081090e+02,1.964792058889765656e+02,2.243726970187534278e+02,2.578658217005233269e+02
