# Time (month),FLNS (W/m2),FLUT (W/m2),SOLIN (W/m2),FLNT (W/m2),FSNTC (W/m2),FSDSC (W/m2),FSNSC (W/m2),FLUTC (W/m2),FSDS (W/m2),FSNTOA (W/m2),TS (K),FLDS (W/m2),FSNT (W/m2),FSNS (W/m2),FLNTC (W/m2)
2.210000000000000000e+02,5.660747651259184465e+01,2.415401291816272362e+02,3.298736233107106273e+02,2.402442367653348754e+02,2.757582483806800724e+02,2.377392917419665537e+02,2.067495327788478789e+02,2.648679315103151453e+02,1.817449391788061348e+02,2.331467304340324915e+02,2.889562117680177948e+02,3.456896018233972541e+02,2.298593465957632418e+02,1.563201186451601359e+02,2.635720390241089035e+02
2.220000000000000000e+02,5.557812680565832153e+01,2.422309812466310746e+02,3.294832371646313618e+02,2.409332300281591301e+02,2.787552865264000275e+02,2.357763553874501667e+02,2.090094701932492853e+02,2.654194969172070842e+02,1.775326852937645015e+02,2.339478587576109021e+02,2.891102495455938879e+02,3.477365053627644329e+02,2.306327370738702029e+02,1.563273371747362432e+02,2.641217455956681874e+02
2.230000000000000000e+02,5.534670927748273783e+01,2.424108154853624058e+02,3.319162397577518959e+02,2.411053781786170305e+02,2.825106169354477288e+02,2.383435233168975174e+02,2.133265716307136870e+02,2.649608049148863529e+02,1.784182158116626624e+02,2.360755141832019319e+02,2.888543504077805437e+02,3.465804115421457823e+02,2.326956072370499840e+02,1.588205401936445469e+02,2.636553675723233141e+02
2.240000000000000000e+02,5.639978576000241617e+01,2.411962431456527440e+02,3.365665217557847768e+02,2.398827309478187715e+02,2.862225839469677453e+02,2.444630307222038823e+02,2.182932913550583578e+02,2.635110655030543967e+02,1.844964281183285664e+02,2.401008098921016654e+02,2.881464610746398876e+02,3.417563365935563979e+02,2.366649573348767603e+02,1.637721218110885957e+02,2.621975532883869278e+02
2.250000000000000000e+02,5.696830278819232518e+01,2.391290928200306212e+02,3.423565764034953531e+02,2.378072462118030330e+02,2.878641992457994547e+02,2.510894438461280345e+02,2.205344269297633559e+02,2.613071101136009702e+02,1.919096733203141696e+02,2.427296277004723208e+02,2.870480183636134939e+02,3.353171995554273508e+02,2.392573712985761176e+02,1.667110876330088161e+02,2.599852634206023936e+02
2.260000000000000000e+02,5.642045765369721266e+01,2.365179703907596434e+02,3.477552318303930861e+02,2.351750818257343099e+02,2.894640885337259988e+02,2.571033812938826486e+02,2.224072018783744227e+02,2.593559525074425096e+02,1.963610917775153553e+02,2.431682292591073065e+02,2.860570398707210416e+02,3.307539506273876668e+02,2.396747181314253226e+02,1.670856856846155836e+02,2.580130638125492055e+02
2.270000000000000000e+02,5.524756375934276065e+01,2.354915651114190780e+02,3.511677614972420542e+02,2.341235479464014588e+02,2.916499944572104255e+02,2.594029713400444166e+02,2.238364008587788021e+02,2.578010454954643365e+02,1.981594244353570957e+02,2.449442041381658441e+02,2.849597194430274385e+02,3.273357529742269207e+02,2.414334528325647966e+02,1.680819584860836358e+02,2.564330282874308864e+02
2.280000000000000000e+02,5.495176736961474262e+01,2.358366497523751093e+02,3.515032055601481034e+02,2.344627353669241074e+02,2.946055194557478103e+02,2.586373624382979415e+02,2.263026123993983276e+02,2.576770337908394026e+02,1.966251867500134836e+02,2.468927514365443017e+02,2.847752669725801979e+02,3.271660559819493983e+02,2.433571583562105900e+02,1.695063126788314491e+02,2.563031193993742818e+02
2.290000000000000000e+02,5.562308457314907173e+01,2.360917567078698767e+02,3.487915157855871371e+02,2.347297833967898271e+02,2.936078105004385748e+02,2.551264574643268190e+02,2.251173442285243596e+02,2.580626355688095259e+02,1.944907902182009138e+02,2.468076064281621598e+02,2.850286471771794368e+02,3.279660627222721132e+02,2.432727297018674335e+02,1.694889912924962516e+02,2.567006623140587749e+02
2.300000000000000000e+02,5.673336023707432929e+01,2.376482045968508885e+02,3.438926921644825256e+02,2.363090042509306841e+02,2.897069388685241620e+02,2.517188159793938098e+02,2.218636559257504075e+02,2.600193902261271433e+02,1.929315001970228423e+02,2.447105918536123852e+02,2.863270255004273395e+02,3.326829604072460711e+02,2.412199765766796133e+02,1.683184663602633293e+02,2.586801899369913258e+02
2.310000000000000000e+02,5.829829013709433383e+01,2.382909847173462481e+02,3.380461108871218130e+02,2.369768035453357413e+02,2.827267358213700277e+02,2.468345300108650520e+02,2.150900751022500401e+02,2.615895217235894279e+02,1.918009675779741769e+02,2.410128565449675477e+02,2.873946441279924215e+02,3.361050126445343835e+02,2.376001776096902347e+02,1.653800046268580672e+02,2.602753404542250451e+02
2.320000000000000000e+02,5.761004643575615347e+01,2.387856821262023743e+02,3.329646889944767167e+02,2.374849208490684589e+02,2.767315624719953462e+02,2.421202348922105898e+02,2.087422145060184278e+02,2.625608753770160320e+02,1.873895050505636846e+02,2.354980691958830619e+02,2.880816069835607323e+02,3.400551876302628784e+02,2.321690352391680676e+02,1.596411007264007935e+02,2.612601141582331365e+02
2.330000000000000000e+02,5.711884527704286540e+01,2.401614601323645104e+02,3.298736233107106273e+02,2.388691868923231141e+02,2.759382132320782830e+02,2.383581664982437474e+02,2.073509322859405586e+02,2.643395582559055015e+02,1.826449444354338709e+02,2.336915790784744047e+02,2.888201770721843786e+02,3.442808116614162373e+02,2.304047657635344990e+02,1.574283595871278294e+02,2.630472850583493596e+02
2.340000000000000000e+02,5.614133676685248986e+01,2.423891307912935815e+02,3.294832371646313618e+02,2.410934476718250892e+02,2.786375913546646643e+02,2.363287259198230288e+02,2.091754917460173431e+02,2.654189848112306436e+02,1.784128620750792606e+02,2.340244770604118116e+02,2.890660570726789160e+02,3.467596172514942623e+02,2.307095456141838952e+02,1.568056044312556594e+02,2.641233018335561269e+02
2.350000000000000000e+02,5.516029994889495924e+01,2.418385152702101095e+02,3.319162397577518959e+02,2.405361050159467027e+02,2.824709495884713419e+02,2.385610913673877462e+02,2.134051695209822981e+02,2.650068100332990753e+02,1.790337665380911858e+02,2.366068571717931377e+02,2.889172518583120564e+02,3.468149648191536016e+02,2.332278931680185963e+02,1.596111602502544713e+02,2.637043997925978829e+02
2.360000000000000000e+02,5.642670104089003758e+01,2.417034083413862504e+02,3.365665217557847768e+02,2.403924039352924353e+02,2.858535740864146533e+02,2.439989493828516345e+02,2.177201991295810615e+02,2.635974215299615935e+02,1.852817534352204234e+02,2.407897575424130139e+02,2.881842931896422897e+02,3.416645427028033168e+02,2.373547165859692427e+02,1.643572182114077691e+02,2.622864170889853881e+02
2.370000000000000000e+02,5.692349919301558714e+01,2.393192554522978810e+02,3.423565764034953531e+02,2.379987158728449117e+02,2.877898873366925159e+02,2.509742847800562515e+02,2.204697302701862611e+02,2.612910240923841911e+02,1.920953467171752607e+02,2.428687416217159409e+02,2.870839416844052039e+02,3.354704974321645636e+02,2.393968186276772769e+02,1.668900769723274209e+02,2.599704845447070625e+02
2.380000000000000000e+02,5.646877878868501455e+01,2.364023564052280619e+02,3.477552318303930861e+02,2.350580444599201257e+02,2.892947072092802046e+02,2.571878356280633398e+02,2.222916156963818537e+02,2.588758050448728341e+02,1.972058016657628627e+02,2.436991607659691397e+02,2.857976308006425938e+02,3.296388259837213468e+02,2.402060683461142503e+02,1.677465023268974846e+02,2.575314930143339893e+02
2.390000000000000000e+02,5.585631382153276547e+01,2.357870686538021801e+02,3.511677614972420542e+02,2.344215543710623990e+02,2.916741009480519438e+02,2.596260701290952397e+02,2.240055904825242123e+02,2.579600931504551227e+02,1.982663203769788254e+02,2.449600514112307792e+02,2.850295401279117300e+02,3.268965949113577381e+02,2.414497350389721646e+02,1.682080790270721877e+02,2.565945789275462516e+02
2.400000000000000000e+02,5.540509842146489206e+01,2.362333292509442799e+02,3.515032055601481034e+02,2.348591658523742183e+02,2.947096590579134272e+02,2.589077302843488724e+02,2.266131340544100681e+02,2.577079402293733210e+02,1.969211704386827080e+02,2.471586411369752057e+02,2.847241684564440902e+02,3.263438758529925394e+02,2.436229840156916566e+02,1.699422287576469728e+02,2.563337769191813322e+02
2.410000000000000000e+02,5.624168729665235844e+01,2.366944515736105359e+02,3.487915157855871371e+02,2.353316945389067314e+02,2.944309963808868815e+02,2.562243230313868025e+02,2.265686550907372521e+02,2.583384495836648398e+02,1.956260626553949464e+02,2.477720579361465525e+02,2.851412734459445915e+02,3.279930952091991117e+02,2.442384946291607264e+02,1.710027301894462823e+02,2.569756926368800123e+02
2.420000000000000000e+02,5.632022317271454881e+01,2.364580657348221564e+02,3.438926921644825256e+02,2.351219411212568104e+02,2.900754876767124983e+02,2.520923946650589471e+02,2.223853626222463333e+02,2.593219628037108464e+02,1.932657443815096769e+02,2.450946352799289798e+02,2.861464719774048149e+02,3.324352430416126936e+02,2.416041961959258231e+02,1.688638660535789597e+02,2.579858383140311844e+02
2.430000000000000000e+02,5.713441765386058790e+01,2.374356370278896122e+02,3.380461108871218130e+02,2.361181135554347748e+02,2.824689057376915002e+02,2.469686849253134540e+02,2.147693586372606376e+02,2.609507584820079273e+02,1.912666094219293882e+02,2.403681753742056912e+02,2.872308137144375451e+02,3.364465893899511570e+02,2.369544558384610013e+02,1.646041601961738365e+02,2.596332349259847661e+02
2.440000000000000000e+02,5.774360034133351860e+01,2.387795602561834585e+02,3.329646889944767167e+02,2.374794787911773426e+02,2.765870369814737728e+02,2.425953852641285664e+02,2.088906917127500265e+02,2.626249685545294597e+02,1.886475043596280159e+02,2.359626642414232265e+02,2.881435707391822802e+02,3.401703562846631144e+02,2.326340039901249099e+02,1.605388805317613787e+02,2.613248870501249144e+02
2.450000000000000000e+02,5.738929548679148951e+01,2.408090119591403209e+02,3.298736233107106273e+02,2.395140204268998048e+02,2.756039801467035772e+02,2.382522622627471094e+02,2.070048763895026696e+02,2.646104044864671323e+02,1.827982579486045722e+02,2.334884023658321155e+02,2.888308418900656989e+02,3.440665830208161537e+02,2.302014968050727646e+02,1.571751148011895509e+02,2.633154129560998058e+02
2.460000000000000000e+02,5.601903347887854068e+01,2.420628724305776700e+02,3.294832371646313618e+02,2.407677983592949431e+02,2.789665846955875281e+02,2.366267639532114515e+02,2.097775216640090150e+02,2.656116630495789082e+02,1.786142497029083245e+02,2.342905583634422158e+02,2.892035554849651362e+02,3.473935370040218231e+02,2.309752921309356566e+02,1.573857675245034784e+02,2.643165891055981547e+02
2.470000000000000000e+02,5.670748124194108186e+01,2.429292249134165900e+02,3.319162397577518959e+02,2.416264066106417090e+02,2.825004194723553042e+02,2.385771521538002276e+02,2.135024450300477099e+02,2.654246122645558899e+02,1.801490784643901577e+02,2.373058357212268561e+02,2.889637790894681189e+02,3.457525602268734133e+02,2.339271171401863967e+02,1.604373790414744576e+02,2.641217937768476531e+02
2.480000000000000000e+02,5.660545749963826268e+01,2.417579995275831664e+02,3.365665217557847768e+02,2.404452384046350346e+02,2.860994512825566858e+02,2.439720120869475295e+02,2.178031601216109721e+02,2.634414484407740815e+02,1.850543361903275468e+02,2.408108100067471753e+02,2.881160215138537524e+02,3.413179674297019801e+02,2.373755424314733773e+02,1.642164484046496113e+02,2.621286873928067394e+02
2.490000000000000000e+02,5.718257873884267894e+01,2.388013540464683899e+02,3.423565764034953531e+02,2.374784773253584547e+02,2.881953587777585426e+02,2.512112480272546975e+02,2.209410799739399067e+02,2.613702300944408421e+02,1.923110457133755915e+02,2.431870582054507679e+02,2.871296742184254640e+02,3.354869002892537537e+02,2.397148342258705895e+02,1.673569340713050053e+02,2.600473534142287235e+02
2.500000000000000000e+02,5.625790773814667745e+01,2.367875183901274738e+02,3.477552318303930861e+02,2.354408374191645521e+02,2.893324691537627587e+02,2.568247721351885957e+02,2.220614939444553784e+02,2.589898298412932718e+02,1.972694661971128198e+02,2.440669849646913292e+02,2.858929300965056655e+02,3.304985372634466785e+02,2.405731959429321023e+02,1.679268068754464878e+02,2.576431489044661021e+02
2.510000000000000000e+02,5.538139743191874231e+01,2.356446546517723277e+02,3.511677614972420542e+02,2.342746240193338281e+02,2.917051435245870721e+02,2.595271968290207951e+02,2.238183623614234534e+02,2.581697713035181891e+02,1.973401403418575342e+02,2.442406086385427386e+02,2.852417160070154409e+02,3.284524608534711660e+02,2.407291342967653236e+02,1.671699239604495233e+02,2.567997406711469353e+02
2.520000000000000000e+02,5.552749562827030871e+01,2.361851427917333694e+02,3.515032055601481034e+02,2.348108345938558728e+02,2.948791465426747891e+02,2.588111222721301488e+02,2.265181176378599446e+02,2.581184630444362824e+02,1.981452184643059411e+02,2.483009474437812116e+02,2.850406229718351483e+02,3.278356555765072358e+02,2.447655358453171743e+02,1.710482776659649176e+02,2.567441548125172517e+02
2.530000000000000000e+02,5.577191333021794861e+01,2.368616912236387861e+02,3.487915157855871371e+02,2.354941408538330165e+02,2.947512076632169737e+02,2.561612540539658767e+02,2.265283407659322563e+02,2.590096211664837824e+02,1.953881334147851305e+02,2.479110105634448757e+02,2.855829461837114422e+02,3.303880376056261525e+02,2.443761981949753306e+02,1.708600723790704876e+02,2.576420707905419931e+02
2.540000000000000000e+02,5.608753713570184374e+01,2.370617196534455786e+02,3.438926921644825256e+02,2.357241339258499409e+02,2.902435440632526138e+02,2.520264811837425611e+02,2.223638384687022551e+02,2.599829722375680490e+02,1.928448369607767461e+02,2.450354480627701719e+02,2.864428212849311421e+02,3.340420421661862065e+02,2.415449502234345118e+02,1.686209545187651315e+02,2.586453864810871437e+02
2.550000000000000000e+02,5.828608256921411623e+01,2.374593255008764174e+02,3.380461108871218130e+02,2.361421659575217689e+02,2.825552980120667144e+02,2.467704274821336980e+02,2.147233761011488298e+02,2.612778341503891397e+02,1.922768235097764205e+02,2.414142839308130988e+02,2.874178743695007938e+02,3.364076888124936886e+02,2.380015224178815174e+02,1.657203409615151202e+02,2.599606745686793943e+02
2.560000000000000000e+02,5.714101181437393251e+01,2.386724946133538197e+02,3.329646889944767167e+02,2.373715971260308777e+02,2.769431953005812943e+02,2.427450942736376192e+02,2.093420079334839841e+02,2.629580296683074039e+02,1.877247186956775522e+02,2.354023929890879288e+02,2.882985363665982845e+02,3.416458884067020563e+02,2.320732596510860901e+02,1.600129897665181602e+02,2.616571321194619486e+02
2.570000000000000000e+02,5.697125270386285933e+01,2.415684808169094424e+02,3.298736233107106273e+02,2.402744434822785990e+02,2.757980968130370911e+02,2.382116821264590669e+02,2.071732315905102269e+02,2.650581134975047348e+02,1.822745706433415194e+02,2.331975931322840552e+02,2.890529295977080437e+02,3.457168584065302070e+02,2.299102776641767321e+02,1.568420415805802293e+02,2.637640761083075631e+02
2.580000000000000000e+02,5.554903965272160349e+01,2.430034720890133428e+02,3.294832371646313618e+02,2.417050766559783597e+02,2.787374345649763541e+02,2.360804020565693406e+02,2.091905541052900332e+02,2.659467117633193993e+02,1.770713697179872668e+02,2.332128028287702080e+02,2.892600225865469383e+02,3.483802446890878173e+02,2.298969272585453041e+02,1.557486867489869837e+02,2.646483163113379078e+02
2.590000000000000000e+02,5.604121503536776316e+01,2.432467031288674661e+02,3.319162397577518959e+02,2.419414002150370209e+02,2.824375938810130151e+02,2.384065986156110171e+02,2.132972986079298607e+02,2.655141936420724846e+02,1.792867382710154516e+02,2.367025185062801143e+02,2.889985312394509265e+02,3.466091006079096815e+02,2.333231239757651565e+02,1.595513783602716558e+02,2.642088907323463332e+02
2.600000000000000000e+02,5.667089516584778863e+01,2.418497622211721989e+02,3.365665217557847768e+02,2.405379353561120297e+02,2.861508870233781181e+02,2.441787268857048332e+02,2.180529574237157817e+02,2.639695650481285725e+02,1.844123843426314977e+02,2.400890329680965181e+02,2.882952751535401035e+02,3.421918113790520692e+02,2.366533138967128309e+02,1.636516949026112400e+02,2.626577381434753988e+02
2.610000000000000000e+02,5.715692822810269291e+01,2.397973219181575359e+02,3.423565764034953531e+02,2.384755323028486771e+02,2.880292800365438097e+02,2.513529113223463298e+02,2.208470254382494886e+02,2.616849056210169238e+02,1.920617896016973702e+02,2.427391365831299765e+02,2.871418778132517673e+02,3.357480271980531938e+02,2.392670210132016564e+02,1.668090450036514198e+02,2.603631159845380694e+02
