# Time (month),SOLIN (W/m2),TS (K),FSNSC (W/m2),FLUT (W/m2),FSNS (W/m2),FLNS (W/m2),FLNTC (W/m2),FSNTC (W/m2),FLNT (W/m2),FLUTC (W/m2),FSNT (W/m2)
1.208000000000000000e+03,3.365665217557847768e+02,2.928855490097328129e+02,2.144291280711280478e+02,2.445345041664655810e+02,1.639659260054615970e+02,4.958829495041051416e+01,2.628307526548450141e+02,2.882118286126750490e+02,2.431121060651078665e+02,2.642531508061805425e+02,2.416872415677677566e+02
1.209000000000000000e+03,3.423565764034953531e+02,2.919747563149497296e+02,2.183433714215547070e+02,2.423761102943893775e+02,1.674323534739301351e+02,4.986767028765365239e+01,2.603652298584174787e+02,2.910066472202178147e+02,2.409368736415780745e+02,2.618044663700777051e+02,2.444231244090506152e+02
1.210000000000000000e+03,3.477552318303930861e+02,2.909967750729379645e+02,2.209685277173557552e+02,2.392551174576581730e+02,1.685160875681561379e+02,4.905895169312893245e+01,2.582352312756087258e+02,2.934643901109517969e+02,2.377907723282860104e+02,2.596995764462842544e+02,2.456352039058705259e+02
1.211000000000000000e+03,3.511677614972420542e+02,2.903216373785757582e+02,2.228916218499887236e+02,2.382322441526038403e+02,1.682884366361919035e+02,4.852765489610882810e+01,2.574642156524990355e+02,2.960025471745032064e+02,2.367460383950128175e+02,2.589504213368498995e+02,2.462204438706207270e+02
1.212000000000000000e+03,3.515032055601481034e+02,2.901337535807799100e+02,2.242921477991708912e+02,2.387066943356589661e+02,1.690281384645113576e+02,4.842084278267263642e+01,2.576025841537807537e+02,2.982073215623033775e+02,2.372161253775063869e+02,2.590931531005710440e+02,2.475826578088381780e+02
1.213000000000000000e+03,3.487915157855871371e+02,2.904014796990072114e+02,2.228440903456030071e+02,2.407182742706297915e+02,1.692152471389819368e+02,4.850611705646215910e+01,2.587660303073369619e+02,2.967733921524893503e+02,2.392359909691564894e+02,2.602483136752851465e+02,2.476088099225289056e+02
1.214000000000000000e+03,3.438926921644825256e+02,2.910565676713342214e+02,2.188365408237924328e+02,2.405193594511676167e+02,1.673800405429348075e+02,4.851021345703691878e+01,2.592591913369886356e+02,2.924484499816542211e+02,2.390690286713353032e+02,2.607095221127562468e+02,2.451842209556905061e+02
1.215000000000000000e+03,3.380461108871218130e+02,2.920272136872499686e+02,2.125829254806031088e+02,2.407904663927384661e+02,1.640765247670655071e+02,4.943000725091994241e+01,2.603205517443234953e+02,2.855335700041411542e+02,2.393637885916849939e+02,2.617472294013276723e+02,2.409278876354604790e+02
1.216000000000000000e+03,3.329646889944767167e+02,2.928925076323648113e+02,2.081633498638094011e+02,2.408443198983223112e+02,1.609332436450212356e+02,4.991290019868175420e+01,2.611447050799317822e+02,2.806362930354835612e+02,2.394316817309881742e+02,2.625573431978617691e+02,2.371162232908090459e+02
1.217000000000000000e+03,3.298736233107106273e+02,2.936841894406458096e+02,2.071113002241040988e+02,2.428494318286668943e+02,1.595010163092496782e+02,5.000846438202206912e+01,2.632407305120738101e+02,2.802311889723915783e+02,2.414453710182938266e+02,2.646447912325220955e+02,2.361773998857717913e+02
1.218000000000000000e+03,3.294832371646313618e+02,2.939790773979725031e+02,2.069344314804073406e+02,2.462837281841912613e+02,1.572337666840870440e+02,4.864365781079481366e+01,2.651542043261078447e+02,2.818846631126205011e+02,2.448745142156475367e+02,2.665634183572486791e+02,2.359383397166504892e+02
1.219000000000000000e+03,3.319162397577518959e+02,2.936879067108835102e+02,2.102405706943444272e+02,2.460600779149336006e+02,1.599502117361793125e+02,4.846546455801040310e+01,2.644567281243467960e+02,2.848162623249332341e+02,2.446410124594949593e+02,2.658757935689623082e+02,2.382377514635447540e+02
1.220000000000000000e+03,3.365665217557847768e+02,2.929540095050186324e+02,2.149443794323528607e+02,2.449313209995790430e+02,1.645747430976844612e+02,4.959800557951202649e+01,2.630092684171520432e+02,2.885087703821371861e+02,2.435104847892974647e+02,2.644301047062725729e+02,2.421128397261344389e+02
1.221000000000000000e+03,3.423565764034953531e+02,2.919199291976327686e+02,2.186582141633387550e+02,2.420984883189262007e+02,1.677149548872887976e+02,4.980593275493694705e+01,2.602946739847417916e+02,2.911534232862380236e+02,2.406612510935020168e+02,2.617319112264885348e+02,2.445242347098005951e+02
1.222000000000000000e+03,3.477552318303930861e+02,2.910206089207023865e+02,2.209456952231716684e+02,2.392108451147848029e+02,1.686375299679754107e+02,4.929781164349079603e+01,2.584886913913519493e+02,2.933843426733449746e+02,2.377478355411186612e+02,2.599517010021892816e+02,2.456079449910697008e+02
1.223000000000000000e+03,3.511677614972420542e+02,2.903179804929884540e+02,2.232346836141545623e+02,2.385558216370057778e+02,1.686887250409875776e+02,4.860937726553680704e+01,2.576612558599273939e+02,2.965064719187084279e+02,2.370727565248417648e+02,2.591443210837714446e+02,2.467556339487540527e+02
1.224000000000000000e+03,3.515032055601481034e+02,2.899827900451796268e+02,2.245467889441889895e+02,2.401420441050265424e+02,1.690531062212366749e+02,4.844853382631067262e+01,2.580280802847324821e+02,2.983315312175665781e+02,2.386518569201268463e+02,2.595182675154327399e+02,2.476766435859953503e+02
1.225000000000000000e+03,3.487915157855871371e+02,2.902685604479274275e+02,2.235816367123131840e+02,2.393186264404635892e+02,1.701800459721842174e+02,4.934718202445441904e+01,2.580664559912779623e+02,2.971904804359816694e+02,2.378387370235386129e+02,2.595463455264649042e+02,2.482121175846625647e+02
1.226000000000000000e+03,3.438926921644825256e+02,2.910547121835388680e+02,2.191984978426136479e+02,2.405466060479213581e+02,1.695884688113447964e+02,5.050857068551421492e+01,2.592122436648349435e+02,2.925395527657344132e+02,2.390912703796504388e+02,2.606675792818404602e+02,2.470178671230823682e+02
1.227000000000000000e+03,3.380461108871218130e+02,2.917551316420235707e+02,2.122030659053069712e+02,2.399915338818834982e+02,1.650554527700507776e+02,5.076396120581451044e+01,2.595973913961721564e+02,2.850151389413212542e+02,2.385632453294279571e+02,2.610256800322983963e+02,2.416928667553782475e+02
1.228000000000000000e+03,3.329646889944767167e+02,2.928669954688071471e+02,2.071926570374904486e+02,2.416172359918416248e+02,1.611169776455128044e+02,5.120574519579594863e+01,2.616803134027992996e+02,2.796518875534951007e+02,2.402081688799273991e+02,2.630893804528969895e+02,2.373244256372671828e+02
1.229000000000000000e+03,3.298736233107106273e+02,2.935479099294668117e+02,2.059183186039941234e+02,2.438762123667874846e+02,1.581793725995578086e+02,4.987748420725957743e+01,2.633718884164590008e+02,2.796108224124757839e+02,2.424729170799938061e+02,2.647751837677951698e+02,2.356187911934360670e+02
1.230000000000000000e+03,3.294832371646313618e+02,2.939261566608909675e+02,2.069452240048432827e+02,2.461741704404056463e+02,1.576193204971172577e+02,4.917302557070640034e+01,2.651008900119367127e+02,2.817066651663472499e+02,2.447660043293803938e+02,2.665090560463801808e+02,2.360657153240756543e+02
1.231000000000000000e+03,3.319162397577518959e+02,2.937826964271093289e+02,2.098525407008158368e+02,2.465194281706923505e+02,1.600309567153640558e+02,4.895594950574951554e+01,2.647578673807572613e+02,2.847100647996599605e+02,2.450998134123432521e+02,2.661774822320659837e+02,2.386614447002384338e+02
1.232000000000000000e+03,3.365665217557847768e+02,2.930781796412373978e+02,2.147019654944901959e+02,2.441966900377399554e+02,1.640920433434347672e+02,4.889995245913819133e+01,2.627346793039106956e+02,2.884717132296087243e+02,2.427694993256517080e+02,2.641618701371810971e+02,2.417877411777541568e+02
1.233000000000000000e+03,3.423565764034953531e+02,2.919723167270657882e+02,2.180326436315146452e+02,2.424118617865769352e+02,1.665644307209242641e+02,4.972763703397852453e+01,2.605983847247338758e+02,2.909362191755976710e+02,2.409717880193482529e+02,2.620384585694332031e+02,2.438788990737164966e+02
1.234000000000000000e+03,3.477552318303930861e+02,2.910713738829007298e+02,2.212121580225711455e+02,2.396916908355010207e+02,1.680767409550568345e+02,4.945127616120392133e+01,2.587034814851107853e+02,2.935495240253798670e+02,2.382307591012692853e+02,2.601644133360894102e+02,2.451479768467084170e+02
1.235000000000000000e+03,3.511677614972420542e+02,2.901874902283761344e+02,2.228479441115900670e+02,2.390394000213927654e+02,1.688977531700022041e+02,4.832253077648503137e+01,2.577126189717778857e+02,2.961333507532805811e+02,2.375588885728390096e+02,2.591931303135059466e+02,2.469330116027391284e+02
1.236000000000000000e+03,3.515032055601481034e+02,2.901569953443951704e+02,2.242384107315575363e+02,2.389472141069948066e+02,1.692577444718577908e+02,4.844505205936474113e+01,2.576542253785208914e+02,2.981787701817185621e+02,2.374577792020881191e+02,2.591436601983980381e+02,2.478753776602268033e+02
1.237000000000000000e+03,3.487915157855871371e+02,2.904438664091906617e+02,2.230921194206005396e+02,2.401169821649998255e+02,1.696713922179344252e+02,4.895640642865792103e+01,2.586393033154035948e+02,2.969893377903613896e+02,2.386378741219114659e+02,2.601184113381182215e+02,2.479932911052875966e+02
1.238000000000000000e+03,3.438926921644825256e+02,2.908563125055712248e+02,2.186364045207363063e+02,2.405011955268576855e+02,1.679080093800562281e+02,4.963623742286040397e+01,2.589977555892315308e+02,2.920875577924975914e+02,2.390433743743122648e+02,2.604555766613029277e+02,2.455884644904633660e+02
1.239000000000000000e+03,3.380461108871218130e+02,2.918914997723987312e+02,2.124169067437439935e+02,2.408156269781917445e+02,1.649628796903940327e+02,4.996999330345302326e+01,2.601785245177667889e+02,2.853494153511170452e+02,2.393868519964686357e+02,2.616072994721014311e+02,2.417515049403792773e+02
1.240000000000000000e+03,3.329646889944767167e+02,2.929071205042131965e+02,2.075314029578929365e+02,2.412787788189168339e+02,1.612747799905352792e+02,5.119118144510022717e+01,2.616231313756634336e+02,2.802080788727268441e+02,2.398673062108844931e+02,2.630346039118982731e+02,2.376438752272165686e+02
1.241000000000000000e+03,3.298736233107106273e+02,2.936366745858668992e+02,2.069675269031280891e+02,2.426358145908994288e+02,1.592632007017300850e+02,5.014029628119092763e+01,2.632834583453908976e+02,2.802306124929390307e+02,2.412333419540908324e+02,2.646859310401952143e+02,2.360550139452201392e+02
1.242000000000000000e+03,3.294832371646313618e+02,2.940651724446684625e+02,2.075120249316404397e+02,2.455574492616945861e+02,1.580001075094714054e+02,4.871121575699120143e+01,2.648959446101804929e+02,2.821451011574255290e+02,2.441499007633177314e+02,2.663034930418876911e+02,2.361858349280857396e+02
1.243000000000000000e+03,3.319162397577518959e+02,2.939060471744811593e+02,2.099011242291413737e+02,2.463859791813098639e+02,1.593389860743728264e+02,4.814193686913476711e+01,2.649480736549407425e+02,2.848441037390971360e+02,2.449658313067346000e+02,2.663682215214369080e+02,2.380498753378171841e+02
1.244000000000000000e+03,3.365665217557847768e+02,2.930155563137557806e+02,2.147164532318817294e+02,2.445174514671269037e+02,1.646339849031320171e+02,4.952310134345966475e+01,2.628280480940824191e+02,2.883790467075798460e+02,2.430884950078928455e+02,2.642570046212304646e+02,2.421759088139470748e+02
1.245000000000000000e+03,3.423565764034953531e+02,2.920033257984568422e+02,2.181812484078008367e+02,2.425978422264239782e+02,1.670616105060058203e+02,4.979573245789132585e+01,2.608157022113970811e+02,2.910699352047954562e+02,2.411594386279371633e+02,2.622541058263443574e+02,2.443051292251315090e+02
1.246000000000000000e+03,3.477552318303930861e+02,2.912385288061032611e+02,2.210471553975641825e+02,2.403709190004155118e+02,1.688809528549021195e+02,4.905797218708335805e+01,2.589450460621218326e+02,2.936621785606694175e+02,2.389108518157346452e+02,2.604051134063432187e+02,2.461130283126713607e+02
1.247000000000000000e+03,3.511677614972420542e+02,2.900852375464071997e+02,2.231511289876463877e+02,2.375983396191299164e+02,1.683746748194240297e+02,4.787639594430059731e+01,2.570213030398281830e+02,2.964353257720417218e+02,2.361100147979367136e+02,2.585096279664958274e+02,2.464229880883138435e+02
1.248000000000000000e+03,3.515032055601481034e+02,2.900352678852699455e+02,2.241802718115622497e+02,2.396093234192369437e+02,1.687203724356620000e+02,4.826140133639984953e+01,2.579921347027104730e+02,2.981195743085264098e+02,2.381206611453876860e+02,2.594807970522480218e+02,2.474350508290203550e+02
1.249000000000000000e+03,3.487915157855871371e+02,2.904701269261145171e+02,2.231719727900915586e+02,2.405351755502872777e+02,1.704161541571557166e+02,4.909335647585545104e+01,2.587973279995477469e+02,2.969688117572747501e+02,2.390591683098562896e+02,2.602733351951821419e+02,2.486522786405819545e+02
1.250000000000000000e+03,3.438926921644825256e+02,2.910188002047383407e+02,2.191141780296137824e+02,2.401777614306824375e+02,1.691866690263472606e+02,5.019090966903761597e+01,2.590910303430187582e+02,2.925358602129192604e+02,2.387221765508232920e+02,2.605466151428754529e+02,2.466434503893142676e+02
1.251000000000000000e+03,3.380461108871218130e+02,2.919712684286988065e+02,2.121524640981374148e+02,2.415902049498297686e+02,1.649510856304113418e+02,5.067571661670999106e+01,2.603635979244812120e+02,2.853696388835738276e+02,2.401587731216471013e+02,2.617950298003324860e+02,2.420806766626527065e+02
1.252000000000000000e+03,3.329646889944767167e+02,2.929450496975076135e+02,2.074861511709709987e+02,2.411409602423100011e+02,1.612587000722700452e+02,5.138073922113233749e+01,2.615204741595230757e+02,2.802953387686179667e+02,2.397297295477527541e+02,2.629317049986979669e+02,2.377115283877486434e+02
1.253000000000000000e+03,3.298736233107106273e+02,2.937654812366112651e+02,2.068478860364347724e+02,2.431545866270006684e+02,1.587923031444499884e+02,5.037394397147421898e+01,2.635727332357379851e+02,2.801371099885386116e+02,2.417523088019582929e+02,2.649750110809934540e+02,2.357297735534307890e+02
1.254000000000000000e+03,3.294832371646313618e+02,2.941109327975632937e+02,2.071163972554949737e+02,2.457953857554322781e+02,1.575184655949687453e+02,4.903430914877937141e+01,2.649849408532903681e+02,2.819163897542895256e+02,2.443882742283392986e+02,2.663920524978261142e+02,2.360111414450624352e+02
1.255000000000000000e+03,3.319162397577518959e+02,2.938731012942104712e+02,2.104068818429295504e+02,2.456317123564757594e+02,1.603135308032330215e+02,4.874019587325897618e+01,2.645165617256970449e+02,2.849541566461134607e+02,2.442136309394961984e+02,2.659346431932662540e+02,2.385086030417921847e+02
1.256000000000000000e+03,3.365665217557847768e+02,2.932218789110691546e+02,2.148274857387275460e+02,2.452583167583876218e+02,1.645567498700524709e+02,4.974393359494555256e+01,2.634843823590810530e+02,2.885180063908664465e+02,2.438304074183234320e+02,2.649122917488356279e+02,2.421562472993664130e+02
1.257000000000000000e+03,3.423565764034953531e+02,2.921104197982029405e+02,2.184043235730309220e+02,2.428539487061462694e+02,1.680842085682656659e+02,5.017113774036323548e+01,2.608749722894175420e+02,2.911385622961251443e+02,2.414147430119200237e+02,2.623141779179954938e+02,2.450887658391372383e+02
1.258000000000000000e+03,3.477552318303930861e+02,2.912745550491172821e+02,2.207673009202202081e+02,2.398121352646928983e+02,1.680966815955163156e+02,4.938590307662944667e+01,2.588840883160570456e+02,2.934462048456432512e+02,2.383466516473456238e+02,2.603495719226110623e+02,2.454272602936309511e+02
1.259000000000000000e+03,3.511677614972420542e+02,2.905136660031903375e+02,2.227212483400211624e+02,2.391896439257630220e+02,1.678848164251834305e+02,4.851654558059070155e+01,2.581602495743700274e+02,2.961910262205115600e+02,2.377025676926191693e+02,2.596473257516451554e+02,2.462067498209780751e+02
1.260000000000000000e+03,3.515032055601481034e+02,2.902840187648163806e+02,2.239139139333691446e+02,2.398158040227455388e+02,1.683422153033813515e+02,4.833923721761372860e+01,2.581431890100100190e+02,2.982091051830019524e+02,2.383214092168072398e+02,2.596375839476239094e+02,2.473427583643577634e+02
1.261000000000000000e+03,3.487915157855871371e+02,2.903115017087786782e+02,2.230011111442321123e+02,2.414670318833877332e+02,1.690566023838852345e+02,4.903972444863759961e+01,2.591037264468501462e+02,2.967614345664321149e+02,2.399824575918021594e+02,2.605883007046680291e+02,2.474331270704711869e+02
